0330482203:-0.39633045 -0.13972439 0.11333013 -0.25580594 -0.40691298 -0.53338206 0.22417702 0.3087638 -0.28048256 -0.6613922
0316926086:-0.79071695 -0.08305764 0.28811696 0.29571733 -0.6082692 -0.2137165 0.30956557 -0.025834555 -0.071402505 0.0013045545
0553813021:0.6202095 -0.12029621 0.12372716 0.32778803 -0.27300638 -0.0027724882 0.0064122374 -0.15953799 -0.0070691127 0.6289668
043965548X:-0.38391286 0.72914195 0.31251678 0.6572883 0.2177602 -0.059776668 0.041792966 -0.36298206 0.16339199 -0.12572053
0380435543:0.098455414 0.04061894 0.625332 0.5251857 0.33722413 -0.114034384 0.3614693 -0.08806263 0.35058033 -0.15332018
0451206681:0.22495733 -0.28526148 0.1314933 0.43316627 -0.09169563 -0.23042579 -0.03210463 -0.26713505 0.10404554 0.32118273
0440324971:-0.19377814 0.5008522 -0.37852558 0.4597318 -0.08568298 0.37870532 0.14147653 -0.07004132 -0.03928327 -0.37220109
015600710X:-0.19054392 -0.7433237 -0.2249703 0.35930118 0.36230445 -1.1325829 0.37800786 -0.49685597 -0.002387833 -0.0134927975
1563893274:-0.45782804 0.10125814 0.015812412 -0.36830035 -0.6898992 0.49749142 0.38717774 0.6946465 0.17965056 0.10001555
0812502973:-0.1701374 -0.6279162 0.42536238 0.28872523 -0.17813951 -0.22365572 -0.31569368 0.2758425 -0.40349004 0.5874523
2070360105:-0.41410613 -0.0717918 0.19117765 -0.42278713 -0.73464215 0.06962283 -0.08994763 0.70710367 -0.105108745 0.4057737
0525945768:-0.043215554 -0.013736215 0.47214413 -0.039919395 0.000419718 0.083849825 -0.17857645 0.20933454 0.1956241 0.43524888
0345422805:-0.2927827 0.10753392 0.17300564 0.100502186 -0.1572652 -0.68175244 0.26827642 -0.12954961 -0.14203896 0.011428126
0345450728:-0.1318427 -0.068932734 0.18999055 0.2661808 0.3039141 -0.5890291 0.074014485 -0.42192462 0.53300905 0.27412578
0345398750:0.23688278 0.29408112 0.20116556 0.20376442 -0.061455976 0.13796979 -0.07164221 0.10810129 -0.0024601556 -0.13290133
8846202503:-0.016788065 0.071112566 0.21005999 0.00040148283 -0.12939537 0.27149487 0.09804636 0.06494399 0.11942752 0.074511334
0451459172:-0.38624996 -0.028832376 0.24785201 -0.16680038 -0.2461808 0.008956714 0.31329602 0.28430924 0.22155683 0.13748413
0451142934:0.90543056 0.5530902 -0.10573533 0.6181942 -0.3945971 0.7275321 -0.08032881 -0.12968604 0.43391782 -0.025338687
0671729403:0.39856735 1.107481 1.3855579 -0.3683974 0.52140296 0.62220335 -0.46476775 0.07473246 0.20238766 0.36359742
0553802038:-0.0003273093 0.06359318 0.29398784 0.3220066 0.058813784 0.016976463 -0.05976837 -0.04359808 0.19673091 0.19486378
0767905938:-0.37240276 -0.42925712 -0.008365381 0.2726454 -0.58126116 -0.23928608 -0.028457277 -0.0028923298 -0.2006305 -0.23020492
0393312836:-0.422056 0.32861114 -0.34376994 0.2580198 -0.36631495 -0.07522921 0.4909989 0.4896435 -0.24221954 -0.0805805
0440158532:0.05084154 0.267819 -0.21683252 0.24013898 -0.050930552 -0.04616539 0.28020665 0.6743701 -0.027952403 -0.20946313
0375422579:0.06502916 -0.19371213 -0.2307254 0.022231653 0.033444215 -0.15739103 0.07274997 0.0073645706 -0.031895876 -0.11778929
8466300651:-0.02885402 -0.23175982 0.30878884 -0.092614725 -0.29828224 0.23812085 0.08321864 0.28637883 -0.008332471 -0.036334373
088038901X:-0.54435426 0.34861735 0.31300846 -0.4589398 -0.3131229 0.1448588 -0.29863566 0.35644448 -0.122328565 0.34882474
044041833X:-0.8128539 0.77153873 -0.78081954 0.5423014 -0.17490624 0.12957273 0.17885654 0.22589557 -0.15069148 -0.4505848
0061042935:0.06618588 -0.07807316 0.33214882 -0.004134671 0.2345303 -0.15870419 -0.19244386 0.18545167 0.42334297 -0.08662295
0553269216:-0.9546698 0.91977596 -0.10407773 1.7049574 -0.10994412 0.4840413 -1.0737925 -0.047762427 0.44620317 -0.33159187
0553277464:-0.15108185 0.60596365 0.05494559 -0.15234208 -0.25073415 -0.1333167 -0.18197763 -0.23130491 0.38378155 -0.09039305
0399149392:0.3889798 0.31899294 0.8675208 0.46397555 -0.008721498 -0.20549777 -0.74181366 0.06315248 0.45007965 0.48841769
0553264613:0.19751517 0.44227237 0.25840113 0.51899487 0.059126433 -0.1326226 -0.32905036 0.09048229 0.5214317 1.2527062
0151006903:-0.44988248 0.01638532 0.18627785 0.3965987 -0.5462133 -0.45101035 0.3617449 0.040879745 -0.32096192 -0.03642039
226612269X:-0.5303374 -0.266444 0.20095547 -0.37845784 -0.7102856 0.20089237 0.0873982 0.6158725 0.03425362 0.19725457
0330345605:-0.017532907 -0.19389197 0.07628573 -0.21493883 -0.31868362 -0.19065635 0.14916769 0.57414764 -0.1078056 0.058874458
0890876789:-0.2903882 0.044161502 0.30367965 0.2589133 -0.24264745 -0.22128287 0.10978797 -0.042292956 -0.28949115 0.094601855
0750915943:0.015484117 -0.38426983 -0.0447291 -0.3537812 -0.34815308 0.3403964 0.38252416 0.62733483 -0.3741317 -0.29381973
0060177888:-0.1018294 0.025077758 -0.21650453 0.18032806 -0.2748175 -0.1790093 0.06610337 0.016738098 0.17064507 0.23439334
0330323113:-0.037669864 -0.21757494 0.5602423 0.04692087 -0.1414064 0.3402584 0.19578731 0.6298527 -0.81874293 0.35080174
0743428595:0.009836618 0.07566674 0.46385977 0.1280928 0.13472226 -0.094979376 0.022590008 -0.04815162 0.20818894 0.3662505
0441010466:-0.5268988 0.010293808 0.2787769 -0.029201938 -0.15018795 0.58825386 -0.00096789736 0.30335063 -0.17138593 0.26390237
0671728571:-0.028556243 0.32468563 0.91143095 0.0118733365 0.019094173 -0.029023254 -0.44996163 0.39806533 0.3025263 0.671591
0812564375:-0.08033781 -0.01962706 0.47062027 0.0067726504 -0.21144606 -0.13365905 -0.70574373 0.242881 0.38377762 0.49686334
0061030635:0.4269968 -0.092444 0.7224575 -0.47594854 -0.09508541 0.38748372 -0.8969302 -0.28086942 0.38854358 0.34308368
0515120618:-0.3089704 0.41189417 0.74429643 1.472243 0.3575911 0.6642553 -0.6307874 0.03930716 0.25246227 1.5388225
1576831027:0.09143719 0.0014196907 -0.20944124 0.1630768 0.25133502 0.10315874 -0.056713838 -0.11059542 -0.18776578 -0.18504727
0671028375:0.6124467 0.03618798 0.57230234 0.14191891 -0.07420782 -0.019023951 -0.30592656 -0.16515693 0.50933754 0.32985324
3492233651:-0.2453591 -0.2795125 0.23493902 -0.2236314 -0.43842432 0.15232134 -0.061267946 0.27911517 0.08791518 0.07078162
0345320239:-0.4147904 0.15170813 0.30991197 0.018222343 -0.24802472 0.086414 0.09152135 0.3319804 -0.31852186 -0.37464994
0394578198:-0.2117454 0.26126552 0.60324126 -0.17475499 -0.21820377 -0.116885915 -0.24908324 0.1416807 0.24066088 0.047068447
0330482076:-0.10137032 -0.17649177 0.04001929 0.50496036 0.005631381 -0.32359055 0.36468887 0.3436491 0.10618722 -0.25232884
0440117658:-0.18455751 0.36464074 0.04486275 -0.007645032 -0.08468352 -0.13155799 0.06430545 0.19972469 -0.34240046 -0.21683346
0806511532:-0.31179997 -0.11618801 -0.07774986 -0.37647036 -0.16168723 -0.25553578 -0.050066262 0.047219247 0.1815325 -0.08706921
0060916508:-0.30003196 -0.19003801 -0.12895186 0.048159756 -0.2911909 -0.56242424 0.24303238 -0.09358671 -0.11530726 -0.19705376
0553095234:-0.29105195 0.4664004 -0.2786193 0.060039174 -0.34057906 0.25090593 -0.053560846 -0.089660935 0.013132543 -0.38182527
0679728872:0.1493801 0.025337325 -0.21374497 0.04138662 -0.013572757 -0.09342852 0.05198035 -0.16207404 -0.29493955 -0.13594042
074324642X:0.3934018 -0.031475913 0.6345156 0.0734731 -0.13060258 -0.4849832 -0.59564245 0.13042621 0.27457008 0.64629453
0743444477:0.06052425 0.020839047 0.3488263 0.03822453 -0.17922571 -0.44438738 -0.48585194 0.09628225 0.23234953 0.5312377
0060198125:0.055700675 -0.38045603 0.19347976 0.41145125 -0.08691438 -0.55639213 0.64769 -0.33966303 -0.10946938 0.38621402
0802713432:0.08401978 -0.36135414 -0.20601209 0.40250736 -0.299853 -0.6723712 -0.010509438 -0.027579745 -0.22737359 0.26646653
0451172817:0.82366157 0.89605266 0.023696516 0.8119441 -0.1587245 0.9790557 0.15977316 -0.15806282 0.3929843 -0.3353828
0451179897:0.18098736 -0.42637962 0.23914239 0.019406226 0.0040792343 0.31852964 0.089937404 -0.3821509 0.4164772 0.412809
0684863472:-0.42287213 -0.02250559 -0.1123546 0.17010072 -0.08426884 -0.64411396 0.2867755 -0.17541821 -0.31436333 0.31815696
0310213274:-0.23833674 -0.38095507 0.19031592 0.18772037 0.070761345 -0.023342896 0.14787927 -0.1180767 0.34739795 -0.38842368
0688168256:-0.036608607 0.08061153 -0.07686118 0.16837323 -0.15492308 -0.27174708 -0.34755492 -0.11764919 -0.0036945336 -0.08044617
0345377591:-1.189988 0.5141358 1.079656 -0.6104972 -0.06647459 0.2316475 -0.5331292 0.29873514 -1.3122337 -0.064472675
0380769557:0.0071145585 0.2119957 0.6487942 -0.23461255 -0.19159211 -0.04227082 -0.06190718 0.17560212 0.38930932 0.42881653
0812572270:0.026019188 0.3537861 -0.010645198 0.024832599 -0.14618412 0.21776392 -0.215865 0.09175027 0.22010815 0.19071616
0060975768:-0.21828634 -0.37311015 -0.4298512 0.08777708 -0.6772571 -0.42471775 0.48584896 -0.100601874 0.0401416 -0.018398885
0345383273:-0.60571474 0.33591488 0.44973293 -0.2744092 -0.076835 0.17409623 -0.106750935 0.28164086 0.013703375 -0.20576
0152802177:-0.61546034 0.13114615 -0.49626532 -0.12534536 0.048886646 -0.21860655 0.56311935 0.6484163 -0.39440185 -0.7253386
0345349342:-0.3931816 0.40309548 0.64434814 -0.24937299 0.20385124 0.20821913 0.16269377 0.62627095 -0.62488395 -0.24681456
0451194063:0.2388382 0.036621377 -0.32636055 0.046428658 0.28122264 -0.34738278 -0.36967474 -0.29384685 -0.004163054 -0.07047691
014062080X:-0.5474166 0.008101232 0.08411937 -0.10640876 -0.37884882 -0.44112986 -0.053048942 0.4574308 0.09258961 -0.0035546015
1563137704:0.030277744 0.16411279 -0.26532364 0.13406466 -0.08070849 -0.22377482 -0.103510134 -0.034782622 0.1945901 -0.013073709
0679740678:-0.24206895 0.101734914 0.11823706 0.12944232 -0.18844539 -0.048759095 0.12307722 -0.0042539113 0.027160913 0.04433116
0380752867:-0.38948637 0.6144723 0.86850417 -0.35641894 0.26975 0.30364645 0.045132786 0.6166128 -1.4028908 -0.13582191
0060263954:-0.2690832 -0.07050353 0.3131786 -0.0664513 -0.04768651 0.27133507 0.2438551 0.30589998 0.20018609 0.116628624
0553076256:-0.09815997 0.12260948 0.07293973 0.076911315 -0.34275344 0.015364161 0.21296832 0.20850442 -0.4801715 -0.022868698
031215125X:0.08260592 -0.15773378 0.026906509 -0.00025458855 -0.3187559 -0.16773322 0.23762202 -0.00819614 -0.12763709 0.10527172
0446611867:0.12033037 0.102179535 0.30029914 0.32165414 0.124669984 -0.33653784 -0.21370871 -0.42911488 0.38308427 0.45723486
0670241334:-0.22319512 0.19463837 -0.15497842 0.44768187 -0.3648005 -0.116097584 -0.3902495 -0.104599975 0.450436 0.16383988
0345330145:-0.13709812 -0.16518317 0.20037642 -0.284839 0.04089976 -0.19033177 0.15472493 0.56515396 -0.3801472 -0.34336162
3426029553:-0.36478382 -0.31535307 0.056621246 -1.2676389 -0.8222466 0.70899963 0.24013805 0.9564659 -0.38089174 -0.41220856
0099410192:0.00091345725 -0.21596444 -0.03575415 0.0219302 0.040509548 -0.36951402 0.18882959 -0.27847233 -0.08829763 -0.261706
0451410440:0.10639529 0.019195423 0.15808561 0.11230205 0.013772938 0.13553508 -0.08838624 -0.0155756725 0.09640007 -0.03280089
0747255504:0.008791356 -0.41070822 0.24012528 -0.12768297 -0.3218451 -0.26255122 0.3109642 -0.07715699 0.08873417 -0.059774086
039952438X:0.06780467 0.47572654 -0.107142165 0.27623802 0.2935222 -0.09979704 0.2076278 -0.3574066 -0.16311267 -0.1667278
0553208071:-0.27929226 0.40157184 -0.037360504 0.40519354 -0.24420714 0.027147647 -0.5479858 -0.23531093 -0.3162615 -0.48688596
0143035002:0.104626685 -0.15058927 0.08375301 0.25158468 -0.04340783 -0.6417817 -0.0027063543 -0.0028246853 0.13624834 0.24266753
037582345X:-0.6327811 -0.020759493 -0.15858245 0.14330286 -0.11645377 0.10487907 0.3758196 0.21158727 -0.19836551 -0.57422316
0553272586:-0.004827994 0.18007097 0.22695601 0.7829276 -0.12413003 0.30262795 0.56720185 -0.60480064 0.06504793 0.7470229
0440225116:0.36951593 0.28308102 0.90513957 -0.032315064 0.35143378 0.08290671 0.008817782 -0.516333 0.552968 0.3690817
0743483014:0.15202443 0.17656983 0.22237371 -0.03205146 -0.30135113 -0.5311025 -0.26402414 -0.20896362 -0.01795509 0.35128435
0385729340:-0.30612198 -0.14139035 -0.24886088 0.5871585 0.08410051 -0.30067345 0.21642968 -0.0142525565 0.4868696 -0.36269438
0609804138:-0.14062229 -0.23028648 -0.28726822 0.6631943 -0.11619855 -0.41638866 -0.079443425 -0.3894403 -0.14458232 0.08219245
0679454454:0.24142207 -0.1908585 -0.03205544 0.20149213 -0.4914845 0.05465675 -0.13584961 -0.33800378 -0.1309288 0.22019567
042519311X:0.1266164 0.037564978 0.18536185 0.22497031 -0.084986776 -0.1059005 -0.13442208 0.23003879 0.47214594 -0.07657383
0316287555:0.43335423 0.22306731 0.054993276 0.17116158 0.25122613 -0.24196234 -0.17235297 0.00039797716 0.23620622 0.50379384
006019958X:-0.00094868965 -0.16308384 -0.15698256 0.2394688 0.16387755 -0.58524424 -0.041851513 -0.17412025 0.0195475 -0.034589548
0060926201:-0.006083535 -0.1966268 -0.6435172 0.047548465 -0.2023483 -0.23170894 0.34574196 0.0076546986 0.033643223 -0.1402471
0140444416:-0.49724263 0.51001567 -0.060120054 -0.10352549 -0.2815032 -0.3776732 -0.027206417 0.80007935 -0.40169892 -0.14937395
0505525275:-0.27590552 0.21793756 0.7635747 -0.20267582 -0.07286326 0.19935995 -0.5150261 0.30964497 -0.03519111 0.7208239
0380676524:-0.1787072 -0.21916205 0.07203538 -0.0005274111 0.14593762 -0.07597042 0.40038955 -0.19347534 0.21953471 -0.14791466
0812522400:-0.3613576 0.2625862 0.4431557 -0.14119467 -0.15997015 0.24328078 0.020459738 0.15605159 -0.17042907 0.32138133
0399144412:-0.05809798 -0.038313042 0.7441239 0.08607849 0.027751906 0.18757029 -0.2060485 -0.094011135 0.15771666 0.22342238
0553106341:0.55605096 -0.078801066 0.6322916 0.0008366955 -0.1342088 -0.26016566 -0.90802264 0.0059140422 0.28905728 0.15343456
0142000345:0.13084461 -0.6694289 0.38423613 1.3160726 0.39244848 -0.5358853 0.6645493 -0.29689327 0.031434424 -0.2183909
0425161285:0.37351185 0.105366655 -0.19505762 -0.13969313 0.08596838 -0.08046224 -0.05171351 -0.18816811 -0.17187177 0.029460385
0553574108:-0.38725987 0.540287 0.86605346 -0.06559272 -0.17969671 0.19368613 -0.39073288 0.41043898 -0.1625451 1.0508108
0425185168:0.18808252 0.15341692 0.21637005 0.32997552 -0.07030808 -0.11751239 0.15106209 -0.3467278 0.51193047 -0.10932621
0671829777:-0.0721317 0.45745033 0.40651196 0.46126232 0.07603401 0.026813356 -0.017217908 -0.007448096 -0.2218299 0.3140998
0590433466:-0.06308564 0.4524872 -0.15838121 0.30336758 -0.3936693 0.42472166 0.03572719 0.055953678 -0.1172503 0.18047856
0440910099:0.26576233 0.22735266 0.3936402 0.45025983 -0.11447988 -0.0010993745 -0.12320076 -0.11444828 0.32447255 -0.23735157
0451525884:-0.18537231 0.41110906 -0.42424384 0.38326758 -0.19347525 -0.07984597 0.1142904 -0.11659901 -0.030710574 -0.051168885
0061096962:-0.17113933 0.2501082 0.2233663 0.045643277 -0.46982494 -0.11330255 0.062943235 0.24903283 0.4297684 -0.102551386
0452270642:0.0909512 -0.06368108 -0.21595731 -0.40703332 -0.465559 0.004762267 0.10970702 0.13049021 -0.03239629 -0.08333608
0380603926:-0.35336927 -0.03940505 0.27887866 0.31239372 -0.02806239 -0.73984796 -0.21608527 -0.0005191465 0.043460727 -0.13996096
0425114236:0.14042841 -0.02018589 0.14163542 0.9502168 0.09457657 -0.5046856 0.29078972 -0.13032207 0.0005709146 -0.514292
1904492355:-0.14936489 -0.30167344 0.16674314 -0.35600126 -0.20750739 -0.15933079 0.17980398 0.35958284 0.036468487 0.29719082
0140481346:-0.07871324 0.12020951 0.16696368 0.08579664 0.030758608 -0.19783448 0.31349814 0.27634493 -0.102612354 -0.062278446
0553266578:0.08738259 0.6246693 0.8581756 0.29120654 0.012749674 0.2567362 -0.43543196 -0.10989142 0.3211789 0.035108585
0440419468:-0.00934744 0.110745765 0.12134651 0.090103514 -0.27783343 -0.56186146 0.3111784 -0.12516595 -0.228717 -0.34822965
0446606421:0.15827905 -0.058700737 0.09304011 0.070600815 0.09568648 -0.027571801 -0.10578788 -0.13883826 -0.014523621 -0.2867847
0393050939:-0.2681192 0.4370304 -0.56244075 0.43655923 0.28433576 -0.13643102 0.26375547 0.076881856 -0.053940605 -0.3287956
1551664348:-0.17775235 0.24641481 0.15602684 -0.17083037 -0.4473568 -0.1898116 -0.029021287 -0.039868645 0.3573491 0.24152839
0374266425:-0.22594798 -0.07264707 -0.25607514 0.3725499 -0.2430905 -0.073735975 0.20594823 0.027975932 0.4132891 -0.0076691746
0743456351:-0.50876164 0.014403879 0.72699106 -0.016461222 -0.14679077 0.035777677 -0.4549049 0.4528384 0.37692326 0.6802215
0142000108:-0.05167879 -0.22056702 0.39021558 -0.15495956 -0.2183506 0.010416229 -0.03911558 -0.033575848 0.34393296 0.19933376
351836605X:-0.17874353 -0.41396952 0.20007391 0.1190538 -0.33465472 0.14329073 -0.22245325 0.11530702 0.08210442 0.120179474
0786890169:0.30399925 0.19053851 0.33552077 0.022458557 0.3849533 -0.13898258 -0.12982346 -0.118291296 0.27344298 0.1633978
0552149020:-0.045069434 -0.3505427 -0.079219766 -0.1636101 -0.26034552 0.269914 -0.033946585 0.19518292 -0.21765584 0.39941302
0679745203:-0.24164625 0.09882537 -0.4045063 0.25932795 -0.76388437 -0.6575564 0.34727597 -0.20966603 -0.31873956 0.20452313
0812515285:-0.60026395 0.11765956 -0.21817641 -0.3557245 -0.46569857 0.7062986 0.17737745 0.018962828 -0.33523884 0.09153668
0515123447:0.44718385 0.08509714 0.55151474 0.41901907 0.29609632 0.1643754 -0.17137347 -0.23381273 0.41120455 0.059518486
0886775825:-0.38154495 -0.1202325 0.8523661 -0.64813596 -0.63064575 0.4216264 0.160095 0.19532645 -0.2571847 0.6439149
0451202244:0.5861106 -0.09286577 0.35922158 0.08745922 -0.042018443 0.44757783 -0.50568104 -0.2719693 0.5394257 0.44454595
1571740562:-0.20630194 0.18234597 -0.119549535 0.053458937 -0.6583324 -0.3064262 0.099014245 -0.008162301 -0.07199795 0.17859936
0743418700:-0.043979257 -0.1634151 0.049613096 0.20874074 -0.07743761 -0.29700932 -0.1681016 -0.37142608 0.07273243 0.19301583
1551669293:-0.1889006 -0.20274143 0.33880484 -0.550593 -0.12076937 -0.334237 -0.29942897 0.07339989 0.5193189 0.8206889
0140441212:0.08624438 0.32110202 -0.03521602 0.205782 0.17686105 0.6760831 0.29154554 0.31656855 -0.16179286 0.309902
0451456718:-0.5257626 0.019295426 0.079567164 0.3147969 -0.1405876 0.36528167 0.13889332 0.76378316 0.24647674 -0.044270176
9023412389:-0.3385172 -0.11108461 -0.19765751 0.13962814 -0.2057351 0.087838784 -0.102019176 0.40967572 0.22108687 -0.097610176
0060185074:0.053137396 -0.35626647 0.41971928 -0.14234695 0.017904254 -0.08818357 -0.35444397 -0.12606421 0.28008753 -0.114104204
1551668378:-0.32275978 0.028544508 0.48350692 -0.42473957 -0.41932794 0.3921266 -0.24272999 0.5136318 0.6166718 0.8727487
0316107298:-0.48790118 0.10782386 0.5807188 -0.3315171 0.5297081 0.18653825 0.6160618 0.8658187 -0.351348 0.13154846
0380710838:-0.4102032 -0.0354583 -0.022279741 -0.15609524 -0.08335348 -0.0806602 0.19648486 0.4152771 0.18732178 0.27695435
0553575279:-0.105912656 -0.101003654 0.2577342 -0.042194027 -0.24450494 0.085182145 0.2530978 -0.13433272 0.024070842 0.28668845
0609610031:0.07848932 -0.019541698 0.20082282 0.33995578 -0.3281921 -0.3114596 0.3322387 -0.18997352 -0.05399719 0.08089475
0140441654:-0.3150655 -0.44236276 -0.38944194 -0.092681594 -0.436035 -0.15647441 0.28667247 0.07244996 -0.2995166 0.009792622
0842314296:0.20782775 0.53678954 -0.18156284 0.18787915 -0.32260004 -0.24172778 0.14433263 -0.33557567 0.48994625 0.25639167
0452267455:-0.26379353 -0.038749717 0.04989342 0.026593585 0.08969441 -0.38772652 0.5767107 -0.19586922 -0.27973932 -0.10826202
0151002630:-0.44834545 -0.54864246 -0.04703742 0.52422434 -0.20008537 -0.38399938 0.5587728 -0.28111035 -0.06345593 -0.15133932
1551668017:-0.20447622 0.21364811 0.27596974 -0.17077228 -0.18172063 -0.0824463 0.019682527 0.3416995 0.49054506 0.65176594
0786866845:0.14251435 0.059896756 -0.15493365 0.5068897 -0.33228892 -0.30533305 0.13544285 -0.06494666 -0.14731649 0.67555207
0399151648:-0.40326107 0.049490817 0.03228155 0.40193182 0.016561333 -0.65185356 0.054051347 -0.22063741 0.08063462 0.055952527
0765347539:-0.9828121 -0.1484369 0.64321125 -0.13950622 -0.2111293 0.67460716 0.154676 0.35631737 -0.6373147 -0.046612862
0452284694:0.41488186 0.5307214 -0.040568396 0.8705081 -0.08773604 0.6708885 -0.33103833 -0.045719266 0.16379304 -0.0051485742
067102535X:0.47130126 -0.03367081 0.28864783 0.2797938 0.44189712 -0.05430036 -0.772781 -0.30076867 0.140041 0.45994678
0140143505:-0.5799425 -0.37590563 0.09901969 -0.069725215 -0.147893 -0.298562 0.4075676 0.11192523 -0.47362483 -0.3352818
0394404289:-0.63110095 -0.33904445 -0.62037975 0.42903247 -0.23197299 -0.011191038 0.30778223 0.54489446 -0.29915798 0.17334327
0451524357:-0.25631574 0.24406475 0.04266704 0.2930254 -0.07965608 0.40254608 0.21451499 0.11947693 0.0401918 0.11626001
156931778X:0.46602213 0.7425995 0.2167852 0.21978956 0.13485341 0.011609444 0.1922851 0.41417712 -0.47424117 -0.38691092
0446611727:-0.094777815 -0.08934787 0.2874379 0.38759753 0.01694435 -0.14219366 -0.29889253 0.23283273 0.66414315 0.34852138
1573220183:-0.12829794 0.2376112 -0.0059949122 -0.26999205 -0.14409678 -0.18393922 0.25280866 0.21122108 0.044729482 0.03985906
0446603988:0.17586128 -0.19915833 0.5073219 0.50056154 -0.18641138 0.33854997 -0.0015172632 0.09502242 0.34499723 0.624639
0743403428:0.3093609 -0.2116621 0.38457474 -0.14913188 -0.14186095 -0.10920711 -0.3529688 -0.0631375 0.33540356 0.17762484
0385317018:-0.06726021 -0.6435015 -0.10375981 0.1248204 0.08755722 0.026401917 -0.08427804 -0.33421054 0.018010516 -0.13437162
0375706410:-0.3537437 -0.45485604 -0.43832043 0.4079464 -0.3120454 -0.92261904 0.41403574 -0.21295379 -0.028214699 -0.31622264
0786867795:-0.195838 0.046228293 0.16271631 -0.2352104 -0.18828392 -0.2206275 0.044439077 -0.07431093 0.06381927 -0.0038601467
0553560271:0.4951962 0.47051874 0.18326849 -0.14944722 -0.10723432 0.10837054 -0.064595066 -0.30117467 0.44914603 -0.06106397
0440154472:0.16653483 0.13503529 0.052366894 0.11767669 -0.0018730651 -0.04275026 0.01635219 0.0870033 -0.2902645 -0.09650367
0425178234:0.103742376 -0.08792714 -0.12987787 0.55401784 0.25050828 -0.3971604 -0.12250584 -0.50936383 0.30851898 -0.34264767
0394748646:-0.13827898 0.25557706 -0.11375296 0.29401964 -0.057138026 -0.10961221 -0.026436144 0.34634703 0.3850001 -0.0025944142
0552147680:-0.24609934 -0.5463731 0.5095631 -0.59408426 -0.54646224 1.0445693 0.15233226 0.5456537 -1.2609788 -0.23966248
0316929190:-0.2115859 -0.2522948 0.20624982 -0.020098131 0.061641596 -0.63820565 0.063123964 0.11112544 -0.2334625 -0.12517248
0140309578:-0.30405724 0.1993475 0.2724869 -0.053881727 -0.06683567 -0.10848754 0.07908088 0.043443892 -0.60998785 -0.11738731
0330255320:-0.1790353 -0.3684853 -0.11537331 -0.08429278 -0.12469593 0.23689173 -0.20635526 0.39076877 -0.22147214 0.109480485
0345438329:0.03143503 -0.39384508 0.12797348 0.5669218 -0.048276197 -0.90851927 0.3164343 -0.18026777 0.08727112 -0.089728
0670272663:0.45080844 0.57539374 0.9152091 0.7265942 -0.0751728 0.20277525 -0.66320294 -0.052588943 -0.09233299 0.24192221
0553278827:-0.12497234 0.13985215 -0.047153514 0.3895098 -0.113518536 0.16380344 0.097287975 0.24442683 0.11238415 0.47940502
0380400480:-0.55405486 0.65614855 1.066731 -0.16234995 0.2240263 -0.2672433 0.20659216 0.2823389 0.59981567 0.3516506
0449005836:0.7435067 0.7901065 0.6137457 0.13152193 0.3228251 0.036293086 -0.11649682 -0.27666187 0.70578796 0.5806886
0553380095:0.04826059 -0.10222048 -0.18463725 0.23052311 -0.4660077 -0.064602576 -0.10582337 -0.3175375 -0.26938364 0.19855194
0060012358:-0.032584313 0.19576593 0.09811 0.00070657587 -0.22564588 0.12135157 0.3125541 -0.2526292 -0.13824622 0.2739569
0385721234:-0.41367394 0.12553914 -0.2650514 0.18041915 -0.30505022 0.035847984 0.46690482 0.20017554 -0.046594534 -0.09967694
0099421755:-0.15567431 -0.13297392 -0.1921027 0.19213703 0.1607792 0.048550185 0.17610909 0.10841761 -0.14612037 -0.11331401
0451204115:0.22534548 0.09923453 0.49435288 0.24082884 0.4986938 0.12711835 -0.36231738 -0.20860599 0.55216974 0.7064313
0312422156:-0.15645571 -0.25564232 -0.14746948 0.364993 -0.41884118 -0.773103 0.5853345 -0.43364796 -0.30004328 -0.09211767
0449208397:-0.15206279 0.65003 -0.54903597 0.3443157 0.12393421 -0.13538015 0.33975747 0.16980238 0.40929857 -0.070011094
1558746625:-0.090572804 -0.0012311003 -0.25049174 0.27724463 -0.40856662 -0.14714608 -0.16952789 -0.44803992 -0.04253381 -0.034706738
3442441080:-0.3116367 -0.11299229 0.23179777 -0.30704236 -0.71151555 0.013804535 -0.23021932 0.6673107 0.101481535 0.009278522
0345335406:0.12591718 -0.33849975 -0.16702016 0.28235686 -0.007987858 -0.5300426 -0.15461999 -0.26237836 0.2942849 0.07729613
055357289X:-0.45843416 -0.27823085 0.37047347 -0.3077349 -0.5098847 0.46619642 -0.24257788 0.28038666 -0.0033284572 0.11055763
0312876513:-0.20918688 0.013986579 0.07969842 0.063395694 -0.12982304 0.2840348 -0.12301393 0.332876 -0.060354885 0.17814964
0345423402:-1.042549 -0.12644993 0.5413003 0.13642369 0.74875003 0.048823226 0.48707095 -0.17740719 -0.21030147 0.023880577
0684815451:0.71418625 0.06826825 0.31965348 0.16948545 0.08859978 -0.4310739 -0.6611241 0.012718409 0.016272249 0.8026614
0451204050:-0.075828776 -0.090472445 0.097967185 0.06710444 0.19741364 0.13588117 -0.06810082 -0.3448648 0.0720081 0.18201573
0553577905:-0.2880559 0.2101226 0.14599426 -0.023163453 -0.52192175 -0.01567904 -0.18333082 0.42523888 0.060585856 0.018015444
1577780728:-0.077827215 0.50828415 0.14008424 -0.34632495 -0.28973106 0.25139588 0.2502814 -0.17434864 0.18866073 0.21318473
